Symbol,Name,Current Price,Market Cap (mil),RS Rating,Comp Rating,EPS Rating,SMR Rating,A/D Rating,Quality Score,% Chg 3 Months,% Chg 6 Months,% Chg 12 Months,Sector,ROE
BIIB,Biogen,149.89,21976,59,77,35,B,A,64.75,13,25.4,-18.5,MEDICAL,15.3
FET,Forum Energy Technologies,30.92,368,95,80,30,D,A-,64.75,54.7,104,116.4,ENERGY,-2.9
HUBB,Hubbell,434.39,23083.5,40,86,85,B,C,64.75,-0.7,20.6,-3.5,MACHINE,29.2
INFA,Informatica,24.89,7584.6,53,74,65,B,B,64.75,1.2,34.9,-6.6,SOFTWARE,15.8
MTA,Metalla Royalty & Stream,6.93,641,96,84,30,C,C+,64.75,63.1,123.5,82.8,MINING,-2.2
TBCH,Turtle Beach,17.09,338.5,75,79,56,C,B-,64.7,19.3,50.2,4.1,CONSUMER,8.9
OBT,Orange County Bancorp,24.68,329.8,23,71,87,A,B,64.65,-8.6,6.5,-12.6,BANKS,15.9
PLAB,Photronics,23.92,1411.4,73,78,72,C,C,64.65,22,28.1,3.1,CHIPS,12.2
RMD,ResMed,259.49,37993,61,64,92,A,D-,64.65,-5.1,9.9,8.6,MEDICAL,26
CMA,Comerica,78.23,10054.5,83,70,38,B,B-,64.6,15.9,46.6,24.3,BANKS,11.5
FIGS,FIGS,8.23,1343.7,91,87,38,D,B,64.6,26.8,100.2,32.3,APPAREL,0.7
EBR,AXIA Energia ADR,10.01,19184.3,92,75,14,C,A,64.55,42.8,29.8,48.3,UTILITY,8.8
RM,Regional Management,40.94,401.2,84,68,39,B,B-,64.55,27.6,22,38.7,FINANCE,13.4
TGNA,TEGNA,20.02,3220.8,78,70,44,B,B-,64.55,17.4,24.6,23.4,MEDIA,18.3
AHR,American Healthcare REIT,44.31,7031.6,89,74,50,D,B+,64.5,17,42.6,71.1,REAL EST,-2.1
CDTX,Cidara Therapeutics,93.12,2361.3,99,83,20,E,A+,64.5,48.2,333.5,734.4,MEDICAL,-110.1
LTBR,Lightbridge,25.33,656.4,98,79,20,-,A,64.5,69.4,186.2,327.2,ENERGY,-34
BITF,Bitfarms,4.61,2305.8,99,66,16,C,A,64.45,274.8,352,131.7,SOFTWARE,-12
KOD,Kodiak Sciences,18.69,986.1,99,80,11,-,A+,64.45,126.5,346.1,444.9,MEDICAL,-84.7
SHG,Shinhan Financial ADR,51.59,26594.5,83,78,71,D,C+,64.45,2.5,49.1,26.4,BANKS,8.4
TLRY,Tilray Brands,1.49,1673.1,96,69,41,D,A-,64.45,112,202.7,-9.1,CONSUMER,0.4
BPOP,Popular Inc.,113.8,7690.8,66,77,87,B,D-,64.4,-0.5,18.6,27.9,BANKS,11.4
USB,U.S. Bancorp,48.26,75101.7,53,73,77,B,C+,64.4,4.8,20.5,-0.4,BANKS,11.6
AMRN,Amarin ADR,19.72,407.8,92,84,33,E,A,64.35000000000001,27.2,76.4,71.5,MEDICAL,-4.9
VIK,Viking Holdings,60.39,26761.3,84,81,53,-,B,64.35,4.6,49.9,55.6,LEISURE,NA
CHWY,Chewy Cl A,35.11,14564.3,40,76,95,A,D,64.25,-5.7,-2.6,29.6,RETAIL,115.8
DGX,Quest Diagnostics,182.18,20266.1,66,83,60,B,C-,64.25,6,3.6,15.3,MEDICAL,15.5
LZM,Lifezone Metals,5.42,428.8,64,84,80,D,B-,64.25,12.7,46.1,-11.1,MINING,-43.8
MLCO,Melco Resorts & Ent ADR,8.32,3333.5,82,81,80,-,C-,64.25,-5.6,63.1,24.6,LEISURE,NA
PGEN,Precigen,4.33,1290.2,99,83,25,E,A,64.25,170.6,172.3,381.4,MEDICAL,-160.8
CARE,Carter Bankshares,18.46,418.5,53,75,86,B,C-,64.2,-0.6,17.7,0.9,BANKS,6.5
DG,Dollar General,101.99,22448.6,72,69,51,B,B-,64.2,-5.3,8.7,25.3,RETAIL,15.9
LXP,LXP Industrial Trust,9.55,2824.8,73,67,71,C,B-,64.2,17,21.8,-0.7,REAL EST,2.1
RLAY,Relay Therapeutics,6.86,1182.7,94,85,41,E,B+,64.2,86.4,115,10.8,MEDICAL,-45.9
CAN,Canaan ADR,1.89,544.9,96,74,27,D,A,64.15,125.3,136.2,85.3,CHIPS,-81.3
SYNA,Synaptics,71.2,2780.4,51,78,72,B,C+,64.15,7.5,26.8,-0.8,ELECTRNCS,10.1
BUSE,First Busey,23.48,2091.2,45,70,83,A,C-,64.1,0.6,11.8,-4.4,BANKS,9.1
VLO,Valero Energy,171.05,53136.9,85,79,53,D,B,64.1,21.9,50.9,30.2,ENERGY,10.8
ADCT,ADC Therapeutics,4.09,460.1,95,78,29,-,A-,64.05,26.6,200.7,41.5,MEDICAL,NA
CNM,Core & Main,54.63,10769,26,74,89,B,B+,64.05,-16.2,4.2,19.8,BUILDING,26.1
SONO,Sonos,17.4,2103.3,92,76,29,D,A,64.05,54.3,90.2,37,CONSUMER,15.1
WAL,Western Alliance Bancorp,79.3,8752.2,26,68,84,A,B,64.05,-4.7,12,-5.4,BANKS,12.5
DCPH,Deciphera Pharm,25.59,2212.9,97,86,35,D,B-,64,NA,NA,NA,MEDICAL,-56.3
BQ,Boqii Holding,8.2,3778,98,67,51,E,A-,63.95,203.7,272.7,79.3,RETAIL,-26.9
D,Dominion Energy,61.06,52110.6,59,71,76,B,C,63.95,3.9,14.5,0.5,UTILITY,8.7
INDB,Independent Bank,69.2,3454.1,61,79,76,B,D+,63.95,3.8,18.6,10.2,BANKS,6.6
VSCO,Victoria's Secret,33.17,2659,88,66,21,B,B+,63.95,59.4,78.6,16,APPAREL,41.2
ONB,Old National Bancorp,21.05,8248.5,32,69,87,A,C+,63.900000000000006,-2.2,0.6,11,BANKS,10
DNN,DenisonMines,2.81,2517,91,78,33,D,A-,63.85,23.8,97.9,27.7,MINING,-15.1
MCRI,Monarch Casino & Resort,91.66,1674.4,48,73,93,B,C-,63.85,-13.1,18.9,16.9,LEISURE,18.3
MENS,Jyong Biotech,60.8,4646.8,99,83,48,-,C,63.85,416.1,NA,NA,MEDICAL,NA
TRML,Tourmaline Bio,47.98,1232.7,98,81,8,-,A+,63.85,155.9,177,75.5,MEDICAL,-29
EPAC,Enerpac Tool Group,42.47,2290.7,48,69,85,A,D+,63.75,13.3,5.8,-2.9,MACHINE,23.9
HAS,Hasbro,76.7,10755.8,75,69,45,B,B-,63.75,2.2,27,16,CONSUMER,50.7
KE,Kimball Electronics,29.7,719.3,94,77,30,D,A-,63.75,58.1,107.3,66.5,ELECTRNCS,5.1
POET,POET Technologies,8.23,577.9,92,79,30,D,A-,63.75,31.9,102.7,108.4,CHIPS,-442.6
SAIL,SailPoint,22.35,12440.8,64,82,80,D,B-,63.75,9.2,31.5,NA,SOFTWARE,NA
DOOO,BRP,67.26,4910.2,91,73,26,C,B+,63.7,34.7,94.6,31.9,LEISURE,68.3
UMC,Utd Microelectronics ADR,7.54,19192.1,68,78,36,B,B,63.7,3,9.1,-2.2,CHIPS,12.6
EXLS,ExlService Holdings,41.21,6656,22,65,97,A,B-,63.650000000000006,-2.8,-8.1,5.4,BUSINS SVC,29.9
PRK,Park National,159.54,2564,25,65,87,A,B,63.650000000000006,-4,7.2,-6.6,BANKS,12.4
RBA,RB Global,101.76,18886.6,46,79,87,B,C-,63.650000000000006,-6.4,3.1,20.3,RETAIL,13.6
SMBC,Southern Missouri Bncp,52.94,597.7,21,63,82,A,A-,63.650000000000006,-7.7,-0.1,-8.5,BANKS,11.3
SPHR,Sphere Entertainment,67.24,2420.6,94,75,32,D,A-,63.65,48.9,154,52.7,LEISURE,-14
AN,AutoNation,200.21,7549.1,64,71,93,B,D-,63.6,0,15.5,22.7,RETAIL,30.6
JAZZ,Jazz Pharmaceuticals,138.53,8537.9,79,65,25,B,A-,63.5,17.4,27.1,28.2,MEDICAL,34.8
NGS,Natural Gas Services,27.71,347.5,80,77,40,B,C,63.5,14.1,45.8,38.3,ENERGY,7
OHI,Omega Hlthcare Investors,40.49,11944.6,48,64,65,A,B-,63.5,3.8,7,-2.9,REAL EST,10
VTR,Ventas,70.39,31990.2,59,76,80,C,C+,63.5,4.9,2.9,6.7,REAL EST,0.8
C,Citigroup,98.78,181843.8,83,80,76,D,C-,63.45,3.6,44.9,56.8,BANKS,6.1
DLR,Digital Realty Trust,179.28,61143.4,40,70,86,C,A-,63.45,-0.4,16.6,8.6,REAL EST,3
GAP,Gap,23.46,8752.1,59,69,51,B,B+,63.45,15.8,13.1,9.5,RETAIL,28.8
HAFN,Hafnia,6.18,3167.6,77,64,41,B,B,63.45,11.6,38.3,-1.3,ENERGY,34.5
QCRH,QCR Holdings,76.89,1302.6,48,66,81,B,B-,63.45,3.4,18.1,-1.6,BANKS,12.3
FHN,First Horizon,20.87,10596.7,48,65,82,B,B-,63.400000000000006,-6.1,17.4,19.4,BANKS,9.9
NIC,Nicolet Bankshares,124.27,1896.1,53,72,92,A,E,63.400000000000006,-6.5,5.6,20.8,BANKS,10.9
CMPO,CompoSecure,20.59,2106.7,93,68,47,-,B+,63.4,41.6,89.4,62.1,CONSUMER,NA
BURL,Burlington Stores,268.86,16961.3,40,78,88,A,D,63.35,-2.9,21.7,6.3,RETAIL,44.6
COFS,ChoiceOne Financial Svcs,30.59,458.4,28,66,68,A,A-,63.35,5.4,11,-9.7,BANKS,12.2
FBYD,Falcon's Beyond Global,10.6,1283.2,94,74,38,D,B+,63.35,46.6,34.9,31.1,LEISURE,NA
MANU,Manchester United Cl A,18.2,3136.8,70,82,58,D,B+,63.35,1.3,30.5,15.2,LEISURE,-10.2
NOAH,Noah Holdings ADR,11.57,760,59,69,63,C,A-,63.35,-7.1,22.8,-7.1,FINANCE,5.4
ORI,Old Republic Intl,40.51,10065.5,72,68,73,B,D+,63.35,13.3,5.4,16,INSURANCE,13.3
CADE,Cadence Bank,36.49,6676.5,59,73,64,A,D+,63.3,4.1,25.5,7.7,BANKS,9.6
HTO,H2O America,50.68,1788.3,36,66,89,B,B,63.3,2.8,-6.8,-10.1,UTILITY,7.4
SAH,Sonic Automotive Cl A,64.33,2196.9,77,44,84,B,C,63.3,-14.7,7,12,RETAIL,20.1
BYD,Boyd Gaming,78.77,6316.1,45,71,90,A,D,63.25,-4.3,19.3,22.5,LEISURE,36.8
EXC,Exelon,48.04,48514.7,70,69,55,C,B+,63.25,9.8,3.7,18,UTILITY,9.5
MYE,Myers Industries,17.41,651.3,88,65,50,C,B-,63.25,16.5,68.5,39.8,MISC,13.7
SKT,Tanger,33.32,3771,45,65,85,A,C-,63.25,5.7,4.5,-3.2,REAL EST,16.2
IMNM,Immunome,15.69,1365.2,92,83,16,D,A,63.2,39.6,84.2,30.6,MEDICAL,-93.4
LMAT,LeMaitre Vascular,89.21,2019.4,40,69,86,A,C-,63.2,10.4,-2.8,3,MEDICAL,13.9
LYV,Live Nation Ent,152.86,36227.1,66,79,66,C,C+,63.2,0,15.2,31.3,LEISURE,1482
AFYA,Afya,14.71,1378.7,19,68,82,A,B+,63.150000000000006,0.5,-18.7,-13.3,CONSUMER,20.8
VMC,Vulcan Materials,292.74,38678,64,71,72,B,C-,63.15,7.9,17.3,14.3,BUILDING,12.9
FELE,Franklin Electric,98.76,4393.2,48,80,68,C,B+,63.1,7,10.5,-3.1,MACHINE,14.6
AREC,American Resources,3.88,327.9,99,66,34,-,A-,63.05,200.4,222.9,293.7,ENERGY,NA
GMED,Globus Medical,62.29,8432.8,20,61,89,A,B+,63.05,16.9,-14.8,-15.4,MEDICAL,10.3
GHC,Graham Holdings,1022.24,4455.9,75,69,85,C,D+,63,13,11.4,32.6,MEDIA,6.9
LAC,Lithium Americas,6.72,1469.6,97,75,50,-,C+,63,110,127,97.1,MINING,-4
CHEF,Chefs' Warehouse,58.54,2386.2,66,69,96,C,D+,62.95,-5.4,11,48.2,FOOD/BEV,12.5
CPF,Central Pacific Finl,29.42,793.8,56,72,86,B,D+,62.95,5.6,14.1,1.5,BANKS,12.2
EGP,EastGroup Properties,177.2,9450.8,53,68,76,B,C+,62.95,6.6,8.8,-0.7,REAL EST,7.7
MFC,Manulife Financial,32.59,55728.9,56,69,71,A,D+,62.95,4.7,7.9,8.7,INSURANCE,14.7
TTAM,Titan America,15.14,2791.2,40,73,86,B,C+,62.95,4.8,11.8,NA,BUILDING,24
LMB,Limbach Holdings,100.48,1168.2,25,74,97,A,C-,62.900000000000006,-19.6,7.6,23.9,BUILDING,31.5
ACT,Enact Holdings,36.67,5409,53,70,67,A,C-,62.9,4.7,3.3,3.5,FINANCE,14.9
SHBI,Shore Bancshares,15.75,526.3,53,72,77,B,C,62.9,-1.9,19.6,9.1,BANKS,9
ATXS,Astria Therapeutics,12.44,702,95,80,8,-,A+,62.85,89.6,138.8,6.5,MEDICAL,-33.5
GABC,German American Bancorp,39.31,1473.8,36,70,88,A,C-,62.85,-1.6,6.2,-1.5,BANKS,12.1
PRI,Primerica,264.38,8563.5,25,62,93,A,B-,62.85,0.1,0.3,-5.4,INSURANCE,31.5
SBCF,Seacoast Banking of FL,31.44,2762.1,70,77,68,B,D,62.85,9.1,31.7,16.1,BANKS,6.2
SMFG,Sumitomo Mitsui Finl ADR,16.03,109859.6,66,75,38,B,B,62.85,-1.3,16.2,29.9,BANKS,10.6
NSC,Norfolk Southern,280.5,63004.2,61,68,59,B,B-,62.8,0.9,23.7,10.7,TRANSPRT,19.8
PHAT,Phathom Pharmaceuticals,13.53,959.9,95,73,29,-,A-,62.8,49.5,228.4,-16.5,MEDICAL,NA
PKST,Peakstone Realty Trust,14.27,525,70,68,79,D,B,62.8,3.9,19.1,5.1,REAL EST,0.5
UL,Unilever ADR,62.67,157364.4,48,63,69,B,B+,62.8,2.7,-1.6,0.6,FOOD/BEV,38.8
IOT,Samsara,39.25,22515.1,20,72,80,A,B,62.75,3,0.1,-18.7,SOFTWARE,15
ABVX,Abivax ADR,90.76,6815.9,99,78,11,D,A,62.7,30.1,1209.7,768.5,MEDICAL,-143.8
FLGT,Fulgent Genetics,23.74,726.7,85,81,31,C,B-,62.7,29,24.7,24,MEDICAL,1.3
CLLS,Cellectis ADR,3.48,348.5,95,77,17,D,A,62.65,74,130.5,83.2,MEDICAL,-31.1
MCO,Moody's,490.82,88053.1,40,64,77,A,C+,62.65,-4.3,11.7,5.1,BUSINS SVC,66.2
MTD,Mettler-Toledo,1434.32,29545.6,75,72,67,-,B,62.65,13.8,33.4,10.9,MACHINE,NA
NUVB,Nuvation Bio,4.85,1660,96,84,7,D,A,62.65,93.2,127.7,110.9,MEDICAL,-26.7
FSUN,FirstSun Capital Bancorp,40.44,1125.6,48,72,88,B,C-,62.6,4.1,13.4,-0.4,BANKS,9.2
HRMY,Harmony Biosciences,30.25,1740.3,14,78,98,A,C,62.6,-17.6,2.8,-11.2,MEDICAL,35.1
IMO,Imperial Oil,91.02,46333.2,79,69,78,C,D+,62.6,8.2,33.6,21.1,ENERGY,21
KMDA,Kamada,6.87,395.1,40,83,78,C,B,62.6,-11.7,3.8,29.3,MEDICAL,5.7
NVA,Nova Minerals ADR,31.96,1071.2,98,71,58,E,B-,62.6,213.6,149.3,196.5,MINING,-16.8
VLTO,Veralto,104.65,25969.9,48,64,73,A,C,62.6,1.3,14.1,-1.1,MACHINE,51.6
AA,Alcoa,39.42,10206.4,81,81,29,C,B,62.55,23.7,49.1,-6.2,MINING,6.3
YELP,Yelp,33.05,2084.1,20,76,99,B,B-,62.55,-5.8,-5.9,-2.5,INTERNET,17.8
DX,Dynex Capital,13.4,1740.8,56,70,80,C,B-,62.5,5.8,11.9,5.9,REAL EST,-2.9
KEY,KeyCorp,17.82,19539.9,48,77,75,A,D,62.5,-3.7,19.8,3.4,BANKS,7.6
RGTI,Rigetti Computing,38.84,12590.6,99,71,25,E,A+,62.5,143.5,317.6,3136.7,COMPUTER,-170.2
USAS,Americas Gold & Silver,4.02,1058.3,98,78,30,E,A-,62.5,62.6,161.1,215.9,MINING,-85.7
SEE,Sealed Air,34.85,5126.2,61,59,56,B,B+,62.45,12.3,25.4,-4,MISC,78.2
UE,Urban Edge Properties,20.48,2576.2,45,66,92,B,C,62.400000000000006,3.3,11.5,-7.2,REAL EST,6
MSA,MSA Safety,168.2,6583.9,32,65,72,A,B,62.4,-4.9,9.7,0.8,BUSINS SVC,28.9
CHDN,Churchill Downs,101,7082.5,16,63,88,A,B+,62.35,-11.2,14.8,-27.9,LEISURE,44.6
CINF,Cincinnati Financial,156.67,24499.4,64,72,73,B,D+,62.35,6,15.7,13.3,INSURANCE,9.2
FCX,Freeport-McMoRan,41.37,59398,28,75,83,B,B,62.35,-7.2,9.9,-11.7,MINING,12.5
BFC,Bank First,131.4,1292.2,79,72,79,C,D,62.3,2.6,18,43.2,BANKS,10.3
FOLD,Amicus Therapeutics,8.67,2672.4,72,74,29,B,B,62.3,38.1,20.4,-26.3,MEDICAL,41.7
ITIC,Investors Title,266.77,503.4,81,69,49,B,C-,62.3,27.3,15.6,13.4,INSURANCE,12.4
ODP,ODP,27.76,827.7,90,77,34,D,B+,62.3,52.7,112.6,-9.1,RETAIL,12
SWX,Southwest Gas Holdings,81.99,5901.6,61,71,84,D,B,62.3,4.6,12,10.2,UTILITY,6.7
BDC,Belden,118.28,4671.6,32,81,95,A,D-,62.25,-7,16.7,0.6,TELECOM,21.4
CCK,Crown Holdings,98.85,11503.7,48,61,75,B,B,62.25,-5.1,10.4,3.8,MISC,29.6
CLH,Clean Harbors,245.36,13159.1,51,62,70,B,B,62.25,6.2,15.7,-4,MACHINE,16.7
RMNI,Rimini Street,4.54,420,91,65,60,-,B-,62.25,-2.4,39.7,162.4,BUSINS SVC,NA
APPS,Digital Turbine,6.66,720.1,95,72,21,C,B,62.2,23.6,97,116.9,SOFTWARE,20
CNTA,Centessa Pharma ADR,24.15,3237.9,93,82,36,E,B+,62.2,56,77.4,55.8,MEDICAL,-73.9
IBOC,International Bancshares,68.35,4248.4,51,67,76,B,C+,62.2,-0.4,11,10.8,BANKS,15.6
NC,NACCO Industries Cl A,43.93,327.3,84,73,21,B,B-,62.2,7.8,22.4,62,ENERGY,8.6
PRME,Prime Medicine,5.33,919.4,96,78,31,D,B,62.2,22.5,204.6,26.9,MEDICAL,-136.9
IBN,ICICI Bank ADR,31.25,108377.8,28,72,92,A,C-,62.150000000000006,-8.8,-5.9,5.7,BANKS,17.9
QUAD,Quad/Graphics,6.03,304.4,53,72,92,C,C,62.150000000000006,4.3,16.6,10.4,BUSINS SVC,50.4
SYK,Stryker,381.79,145961,32,67,87,A,C,62.150000000000006,-3.7,5.7,6.1,MEDICAL,24
LDI,loanDepot,3.58,1170.7,97,70,27,D,A-,62.15,97.8,228.4,69.7,FINANCE,-22.2
NWE,NorthWestern Energy Group,62.32,3825.1,73,69,52,C,B,62.15,19.6,6.5,13.1,UTILITY,7.4
WRN,Western Copper & Gold,2.14,424.2,95,78,32,-,B,62.15,57.4,94.5,83.7,MINING,-4.2
FLYX,flyExclusive,4.13,330.9,91,73,49,D,B-,62.05,74.3,37.7,67.9,AEROSPACE,NA
JFIN,Jiayin Group ADR,10.07,537.4,36,73,99,A,D-,62.05,-36.4,-13.1,47.2,FINANCE,38.4
TXT,Textron,81.22,14473.8,51,80,84,C,C,62.05,0.4,19.6,-0.3,AEROSPACE,14.7
WBTN,WEBTOON Entertainment,18.22,2379.7,94,76,29,D,B+,62.05,78.1,99.6,60.2,INTERNET,-10.6
AEVA,Aeva Technologies,17.27,949.7,98,72,35,D,B,62,-26.7,130.6,322.2,AUTO,-70.5
GEV,GE Vernova,584.39,158556.7,87,84,40,B,D-,62,-6.3,62.1,96.8,ENERGY,18.3
LAW,CS Disco,7.14,440.8,93,76,30,D,B+,62,74.1,97.2,22.3,SOFTWARE,-9.9
CDZI,Cadiz,5.24,429.8,94,66,22,D,A+,61.9,75.8,82.6,70.7,UTILITY,-84.2
CLBK,Columbia Financial,15.42,1618,51,75,77,C,B-,61.9,7.5,10.9,-9.1,BANKS,2.2
FULC,Fulcrum Therapeutics,9.22,498.7,96,83,17,E,A,61.9,17.9,162.7,184.6,MEDICAL,-3.2
LHX,L3Harris Technologies,293.2,54856,80,80,72,C,D-,61.9,7.3,35.6,20.1,AEROSPACE,11.4
PACB,Pacific Biosciences CA,2.02,606.7,88,71,42,E,A,61.9,31.2,77.2,17.4,MEDICAL,-37.8
QGEN,Qiagen,49.32,10760.8,53,66,67,B,B-,61.9,-3.7,14.5,15.3,MEDICAL,13.3
MBI,MBIA Inc,6.89,347.1,90,66,58,-,B-,61.85,40.9,47.5,82.8,INSURANCE,NA
AIP,Arteris,14.21,606,94,80,29,D,B,61.8,52.5,115,106.5,CHIPS,-242.7
HLIO,Helios Technologies,56.2,1863.2,91,73,29,D,A-,61.8,49.9,101.7,19.7,MACHINE,8.1
RGR,Sturm Ruger,46.96,759,83,67,34,C,B+,61.8,33.8,16.6,15.8,BUSINS SVC,9.4
HIG,Hartford Insurance Group,125.11,35177.3,53,72,90,B,D,61.75,1.7,4.9,3.9,INSURANCE,19.5
JOUT,Johnson Outdoors Cl A,43.89,455.2,90,80,65,E,C,61.75,32.3,84.6,35,LEISURE,-5.5
NTRA,Natera,192.51,26421.6,88,76,10,C,A-,61.75,36.5,24.6,61.5,MEDICAL,-19.4
SNA,Snap-On,343.93,17886.8,51,64,65,B,B,61.75,4.1,10.7,5.6,BUILDING,19.6
XYZ,Block,79.54,48486.3,56,70,95,C,C-,61.75,-0.3,38.3,9.6,FINANCE,6.2
FUBO,fuboTV,3.62,1239.6,84,56,71,D,B,61.7,0.6,21.1,126.3,LEISURE,-44
HI,Hillenbrand,31.37,2211,83,69,31,C,B+,61.7,43.7,39.2,13.5,MACHINE,15.3
TEX,Terex,56.39,3699.2,78,79,56,C,C-,61.7,8.4,55.2,6.5,MACHINE,23.6
MDT,Medtronic,93.67,120149.1,48,65,67,B,B,61.65,1.5,11.1,2.9,MEDICAL,14.4
SPG,Simon Property Group,178.09,58145,56,62,67,A,C-,61.65,8,14,2.7,REAL EST,79.5
TBPH,Theravance Biopharma,14.28,719.2,90,83,17,D,A-,61.65,28.3,49.7,65.3,MEDICAL,-8.3
LXEO,Lexeo Therapeutics,9.23,664.3,96,75,19,-,A-,61.55,151.5,151.5,-6.8,MEDICAL,-85.4
SA,Seabridge Gold,23.54,2108.9,93,75,29,-,B+,61.55,42.6,88.2,22.9,MINING,-4
SVRA,Savara,4.36,753.6,92,78,14,-,A,61.55,71,33.3,30.5,MEDICAL,-61.5
UGI,UGI,33.72,7247.2,59,73,49,C,A-,61.55,-5.9,3.2,36.3,ENERGY,15.1
COIN,Coinbase Global,354.46,90241.6,84,69,10,B,B+,61.5,-10.6,73.9,69.5,FINANCE,25
IRON,Disc Medicine,85.63,3195.1,93,76,15,-,A,61.5,41.4,85.5,86.2,MEDICAL,-27.7
PEPG,PepGen,4.57,314.1,97,68,20,-,A,61.5,217.4,172,-44.5,MEDICAL,-79.3
ASTS,AST SpaceMobile,73.7,26422.8,98,76,21,D,B+,61.45,22.7,206.2,194,TELECOM,-103.8
ENPH,Enphase Energy,36.23,4737.1,9,70,96,A,B-,61.45,2,-20.8,-55.3,ENERGY,35.3
GPRO,GoPro,2.12,335.3,96,69,57,E,B-,61.4,44.2,229.9,60.6,CONSUMER,-104.7
FDMT,4D Molecular Therap,11.34,529.6,97,82,8,E,A+,61.35,146,248.9,38.1,MEDICAL,-39.3
CRNC,Cerence,11.56,500.8,94,58,29,C,B+,61.3,21.3,29.5,317.3,SOFTWARE,13.4
HOLX,Hologic,73.99,16456.8,61,67,34,B,A-,61.3,11.9,26.9,-8.6,MEDICAL,19.1
AAON,AAON,106.24,8661.7,64,67,55,B,C+,61.25,37,23.8,0,BUILDING,21.1
ABTC,American Bitcoin,5.62,465.3,97,54,55,-,B,61.25,-6.3,374.5,88.2,SOFTWARE,NA
EFC,Ellington Financial,13.32,1330.6,45,67,85,B,C,61.25,0.5,4.2,5,FINANCE,10.2
FRT,Federal Realty Invt Trust,101.3,8738.7,40,62,85,B,B-,61.25,7,6.1,-11.1,REAL EST,9.6
SLSR,Solaris Resources,6.2,1020.5,94,77,30,-,B,61.25,24.7,49,167.2,MINING,-49055.4
TM,Toyota Motor ADR,205.37,324381.7,66,74,50,B,C,61.25,7.2,10.1,20.5,AUTO,13.2
BKU,BankUnited,37.9,2850.5,40,65,81,B,B-,61.2,-2.3,12.6,7,S&Ls,8.6
RGNX,REGENXBIO,13.03,658.2,91,79,31,D,B,61.2,42.7,41.6,36,MEDICAL,-79.5
NRGV,Energy Vault Holdings,3.44,556.8,98,78,17,E,A,61.15,154.8,405.9,103.6,ENERGY,-77.6
QSG,QuantaSing Group ADR,7.65,398.9,98,43,67,C,C,61.15,-17.2,56.4,173.2,SOFTWARE,56.1
APPF,AppFolio,242.68,8700.8,48,76,63,A,D+,61.1,-7.2,3.4,26.3,SOFTWARE,39.4
ATRC,AtriCure,37.54,1865.8,75,77,53,D,B,61.1,24.4,11.2,30.9,MEDICAL,-6.8
BORR,Borr Drilling,3.01,801.3,75,62,28,B,B+,61.1,35,66.3,-35.5,ENERGY,8.3
BNL,Broadstone Net Lease,18.72,3540.5,73,60,39,B,B,61.05,18.2,17.4,3.4,REAL EST,5.4
SGHC,Super Group (SGHC),11.93,6044.1,93,75,39,B,D-,61.05,8,49.1,187.5,LEISURE,22.3
TOI,Oncology Institute,4.75,444.1,99,75,19,D,B+,61.05,30.1,47.1,1348.2,MEDICAL,-192.2
CRON,Cronos Group,2.52,965,83,66,25,B,B-,61,21.7,36.2,15.1,CONSUMER,3.8
NRDS,NerdWallet,11.82,898.3,56,68,50,B,B,61,8.5,30.2,7.6,FINANCE,8.3
OPCH,Option Care Health,27.91,4529.7,19,78,90,B,B-,61,-5.3,-13.3,-6.2,MEDICAL,19.3
PLD,Prologis,126.43,117335,70,62,40,B,B,61,15.2,22.3,5,REAL EST,7
SYBT,Stock Yards Bancorp,67.91,2001.5,19,63,90,A,B-,61,-14.4,-11.5,2.1,BANKS,12.7
CBU,Community Finl System,57.39,3033.5,36,68,81,B,B-,60.95,5.4,3,-1.7,BANKS,10.6
ISOU,IsoEnergy,9.05,1669.5,90,81,66,-,D,60.95,19.1,47.4,-13.9,MINING,-13.4
SLI,Standard Lithium,4.22,778.9,97,70,21,-,A-,60.95,58.1,163.7,91.8,MINING,36.5
SSD,Simpson Manufacturing,175.32,7296.3,53,75,76,B,D+,60.95,7.2,13.5,-3.6,BUILDING,18.5
MELI,MercadoLibre,2161.11,109561.8,36,79,92,A,E,60.900000000000006,-9.6,-2,5.1,RETAIL,51.5
WTW,Willis Towers Watson,328.34,32028.6,56,63,87,B,D+,60.900000000000006,6.4,6.9,13,INSURANCE,19.5
DC,Dakota Gold,4.2,471.8,90,76,47,-,C+,60.9,2.9,52.7,75.7,MINING,-34.6
KYTX,Kyverna Therapeutics,7.44,321.7,97,76,7,-,A,60.9,75.5,247.7,49.7,MEDICAL,-188.6
RYTM,Rhythm Pharmaceuticals,110.47,7337.4,95,81,22,D,B,60.9,26.6,75.4,122.2,MEDICAL,-272.2
ACHR,Archer Aviation,11.29,6198.3,93,72,23,-,A-,60.85,2.7,31.9,265.4,AEROSPACE,-95.9
EXK,Endeavour Silver,8.09,2122.2,95,76,3,C,B+,60.85,41.9,114,48.2,MINING,1.3
FBP,First BnCp Puerto Rico,20.35,3265.5,36,67,88,A,D+,60.85,-3,3.9,5.3,BANKS,18.9
FRBA,First Bank (NJ),15.73,395.8,59,71,73,A,E,60.85,4.2,13.1,10.5,BANKS,10.9
ACLS,Axcelis Technologies,83.31,2617.4,80,76,59,C,D+,60.8,14.4,70.4,-7.4,CHIPS,22.4
LVOX,LiveVox Holding,3.73,353,84,70,49,D,B,60.8,NA,NA,NA,SOFTWARE,-33.7
